User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
30614.0,male,"49,7",A,Non_Verified,Heterosexual,Dominant,Women,-20,before_770_days,17.10.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
31161.0,male,"47,5",A,Non_Verified,Heterosexual,Dominant,Women,-20,before_524_days,11.11.2014,1,0:0,1.0,0.0,0.0,,unknown_risk
32023.0,male,38,F,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,-20,before_697_days,19.12.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
33561.0,male,"48,9",H,Non_Verified,bisexual,Switch,Nobody,-20,before_790_days,22.2.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
33603.0,male,43,C,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_628_days,24.2.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
34473.0,male,"47,5",E,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_755_days,5.4.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
34857.0,male,"40,6",A,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_689_days,28.4.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
34877.0,male,"25,6",A,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_280_days,29.4.2015,0,0:14,0.0,0.0,0.0,,unknown_risk
35247.0,female,"24,3",B,Non_Verified,bisexual,Switch,Nobody,-20,before_701_days,19.5.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
35999.0,male,"34,3",K,Non_Verified,Heterosexual,Dominant,Women,-20,before_661_days,28.6.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
36435.0,female,"41,7",A,Non_Verified,Heterosexual,Submisive,Nobody,-20,before_647_days,22.7.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
36780.0,male,"33,7",C,Non_Verified,Heterosexual,Dominant,Women,-20,before_625_days,9.8.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
36907.0,male,"23,1",J,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_21_days,15.8.2015,0,10:49,0.0,0.0,0.0,"41006,23004",unknown_risk
37889.0,female,47,G,Non_Verified,bisexual,Switch,Nobody,-20,before_570_days,7.10.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
38534.0,male,"37,1",A,Non_Verified,Heterosexual,Switch,Nobody,-20,before_192_days,12.11.2015,0,0:0,0.0,1.0,0.0,,unknown_risk
38882.0,female,"42,3",L,Non_Verified,Heterosexual,Submisive,Nobody,-20,before_508_days,5.12.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
39375.0,male,23,G,Non_Verified,Heterosexual,Switch,Nobody,-20,before_390_days,3.1.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
39637.0,male,"46,6",A,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_459_days,17.1.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
39932.0,male,"46,1",L,Non_Verified,bicurious,Switch,Nobody,-20,before_428_days,3.2.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40312.0,male,"41,1",A,Non_Verified,Heterosexual,Switch,Nobody,-20,before_427_days,22.2.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40554.0,male,"42,2",B,Non_Verified,Heterosexual,Dominant,Nobody,-20,before_385_days,6.3.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40757.0,male,"28,2",H,Non_Verified,Heterosexual,Submisive,Nobody,-20,before_392_days,18.3.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
41983.0,female,"21,1",G,Non_Verified,Heterosexual,Submisive,Nobody,-20,before_337_days,27.5.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
5243.0,male,"55,4",N,Non_Verified,Homosexual,Submisive,Nobody,-20,before_299_days,30.4.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
5398.0,male,"34,5",G,Non_Verified,bisexual,Submisive,Men_and_Women,-20,before_1733_days,20.5.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
5463.0,male,"49,4",A,Non_Verified,Heterosexual,Dominant,Women,-20,before_1559_days,28.5.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
9153.0,male,"49,3",A,Non_Verified,Heterosexual,Submisive,Nobody,-20,before_86_days,18.8.2012,0,0:6,0.0,0.0,0.0,,unknown_risk
9697.0,male,"40,4",A,Non_Verified,Heterosexual,Submisive,Women,-20,before_480_days,30.8.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
23381.0,male,"36,1",M,Non_Verified,Heterosexual,Submisive,Women,-19,before_1084_days,15.12.2013,1,0:3,1.0,0.0,0.0,,unknown_risk
30470.0,male,"25,5",C,Non_Verified,Heterosexual,Submisive,Women,-19,before_926_days,11.10.2014,1,0:0,0.0,0.0,0.0,,unknown_risk
33908.0,male,"39,9",A,Non_Verified,bisexual,Submisive,Women,-19,before_706_days,10.3.2015,1,0:0,0.0,0.0,0.0,,unknown_risk
34179.0,female,"26,6",A,Non_Verified,bisexual,Switch,Nobody,-18,before_615_days,23.3.2015,19,0:49,0.0,0.0,0.0,,unknown_risk
42262.0,male,"37,3",A,Non_Verified,Heterosexual,Dominant,Nobody,-18,before_1_days,11.6.2016,2,0:0,0.0,0.0,0.0,46857,unknown_risk
6004.0,male,"28,6",K,Non_Verified,bicurious,Submisive,Women,-17,before_1461_days,2.7.2012,3,0:0,0.0,0.0,4.0,,unknown_risk
11409.0,male,"37,3",A,Non_Verified,Heterosexual,Switch,Women,-15,before_144_days,19.10.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
11924.0,male,"50,6",A,Non_Verified,bisexual,Submisive,Women,-15,before_1079_days,6.11.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
12291.0,male,"36,7",A,Non_Verified,Heterosexual,Dominant,Women,-15,before_1534_days,18.11.2012,0,0:0,0.0,0.0,1.0,,unknown_risk
26561.0,male,"31,6",B,Non_Verified,Heterosexual,Dominant,Women,-15,before_1003_days,2.5.2014,0,0:3,1.0,0.0,0.0,,unknown_risk
27095.0,female,"27,2",A,Non_Verified,Heterosexual,Submisive,Men,-15,before_907_days,24.5.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
27306.0,male,"25,3",B,Non_Verified,Heterosexual,Switch,Nobody,-15,before_13_days,1.6.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
3040.0,male,"42,9",B,Non_Verified,Heterosexual,Submisive,Women,-15,before_12_days,16.6.2011,0,0:47,0.0,0.0,0.0,,unknown_risk
31288.0,female,"33,7",A,Non_Verified,bicurious,Submisive,Nobody,-15,before_3_days,17.11.2014,0,0:0,0.0,2.0,0.0,,unknown_risk
31429.0,male,"23,1",L,Verified,Heterosexual,Switch,Nobody,-15,before_69_days,20.11.2014,0,1:15,0.0,0.0,0.0,,unknown_risk
32235.0,male,"43,7",K,Non_Verified,Heterosexual,Dominant,Women,-15,before_189_days,29.12.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
32953.0,male,"34,6",M,Non_Verified,Heterosexual,Dominant,Nobody,-15,before_3_days,26.1.2015,2,20:30,0.0,0.0,0.0,"40026,6493",unknown_risk
35356.0,male,"37,3",C,Non_Verified,bicurious,Dominant,Nobody,-15,before_264_days,24.5.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
3637.0,male,"38,5",A,Non_Verified,Heterosexual,Dominant,Nobody,-15,before_1763_days,30.9.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
36501.0,male,"37,5",D,Non_Verified,Heterosexual,Dominant,Women,-15,before_31_days,26.7.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
37411.0,male,"44,2",L,Non_Verified,Heterosexual,Dominant,Women,-15,before_272_days,10.9.2015,0,0:11,0.0,0.0,1.0,,unknown_risk
37436.0,male,35,C,Non_Verified,Heterosexual,Switch,Nobody,-15,before_178_days,12.9.2015,0,0:0,1.0,0.0,0.0,,unknown_risk
39369.0,male,"39,3",L,Non_Verified,Heterosexual,Submisive,Women,-15,before_262_days,2.1.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
39449.0,male,"38,6",B,Non_Verified,bisexual,Submisive,Nobody,-15,before_278_days,6.1.2016,0,0:0,1.0,0.0,0.0,,unknown_risk
41159.0,male,"34,2",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,-15,before_33_days,10.4.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
41526.0,male,"38,1",N,Non_Verified,Heterosexual,Switch,Men_and_Women,-15,before_320_days,2.5.2016,0,0:15,0.0,0.0,0.0,,unknown_risk
41713.0,male,"30,6",B,Non_Verified,Heterosexual,Dominant,Nobody,-15,before_352_days,12.5.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
42580.0,male,"30,2",J,Non_Verified,Heterosexual,Dominant,Women,-15,before_236_days,29.6.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
42598.0,male,"25,9",B,Non_Verified,bisexual,Submisive,Men_and_Women,-15,before_296_days,30.6.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
42915.0,male,42,A,Non_Verified,Homosexual,Dominant,Nobody,-15,before_286_days,17.7.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
43826.0,male,51,H,Non_Verified,bicurious,Submisive,Nobody,-15,before_203_days,3.9.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
44808.0,female,"37,6",M,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,-15,before_119_days,22.10.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
46595.0,female,32,L,Non_Verified,bisexual,Switch,Nobody,-15,before_96_days,23.1.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
4684.0,male,42,S,Non_Verified,bisexual,Dominant,Men,-15,before_154_days,19.2.2012,0,0:0,1.0,0.0,1.0,9554,unknown_risk
46910.0,male,"53,2",A,Non_Verified,Heterosexual,Dominant,Women,-15,before_76_days,9.2.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
4714.0,male,"41,7",A,Non_Verified,Heterosexual,Dominant,Nobody,-15,before_1349_days,24.2.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
48538.0,female,"27,5",A,Non_Verified,Heterosexual,Submisive,,-15,before_4_days,25.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
5989.0,male,"38,5",A,Verified,Heterosexual,Dominant,Women,-15,before_580_days,2.7.2012,13,0:1,1.0,0.0,2.0,,unknown_risk
9059.0,female,"39,6",A,Non_Verified,bisexual,Submisive,Men,-15,before_6_days,16.8.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
31426.0,male,"28,1",A,Non_Verified,Heterosexual,Switch,Nobody,-14,before_292_days,20.11.2014,0,171:14,0.0,0.0,0.0,"22639,18982",unknown_risk
41575.0,female,"38,2",K,Non_Verified,bicurious,Submisive,Men,-14,before_360_days,4.5.2016,1,0:0,0.0,0.0,0.0,,unknown_risk
44914.0,male,"52,8",B,Non_Verified,Heterosexual,Dominant,Women,-14,before_79_days,28.10.2016,6,0:3,1.0,0.0,0.0,,unknown_risk
45986.0,male,"34,2",A,Non_Verified,Heterosexual,Dominant,Women,-14,before_12_days,26.12.2016,5,0:0,1.0,0.0,0.0,,unknown_risk
6872.0,male,"42,8",L,Non_Verified,Heterosexual,Submisive,Nobody,-14,before_576_days,10.7.2012,1,6:35,0.0,0.0,0.0,,unknown_risk
37481.0,male,"39,5",B,Non_Verified,Heterosexual,Dominant,Women,-11,before_3_days,14.9.2015,10,2:35,0.0,0.0,0.0,45700,unknown_risk
10727.0,male,40,B,Non_Verified,Heterosexual,Dominant,Women,-10,before_1283_days,28.9.2012,0,0:3,0.0,0.0,0.0,,unknown_risk
13657.0,female,"33,6",A,Non_Verified,Heterosexual,Dominant,Men,-10,before_854_days,6.1.2013,0,0:0,1.0,0.0,1.0,6136,unknown_risk
14331.0,male,"29,1",G,Non_Verified,Heterosexual,Switch,Women,-10,before_670_days,19.1.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
15895.0,male,"27,7",A,Non_Verified,bicurious,Submisive,Men_and_Women,-10,before_1111_days,6.3.2013,1,0:0,1.0,0.0,1.0,,unknown_risk
18093.0,male,"48,4",G,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_468_days,20.5.2013,0,0:26,0.0,0.0,0.0,"20088,9278,21156,10600,24449",unknown_risk
1811.0,male,"51,3",O,Non_Verified,Heterosexual,Dominant,Men_and_Women,-10,before_46_days,2.11.2010,2,0:0,1.0,0.0,0.0,,unknown_risk
18329.0,male,"61,3",A,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_1223_days,28.5.2013,3,0:0,0.0,0.0,0.0,,unknown_risk
19860.0,male,"38,1",G,Verified,Heterosexual,Dominant,Women,-10,before_17_days,23.7.2013,0,2:21,1.0,0.0,7.0,"6434,38735,11796,23143,20067",unknown_risk
20394.0,male,"46,7",A,Non_Verified,Heterosexual,Submisive,Women,-10,before_279_days,13.8.2013,0,1:53,0.0,0.0,2.0,10110,unknown_risk
23698.0,male,"25,6",A,Non_Verified,Heterosexual,Submisive,Nobody,-10,before_732_days,27.12.2013,0,0:0,0.0,0.0,0.0,,unknown_risk
28337.0,male,"40,5",D,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_990_days,16.7.2014,2,0:0,1.0,0.0,3.0,,unknown_risk
28757.0,male,"47,3",A,Non_Verified,Heterosexual,Switch,Nobody,-10,before_972_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
36479.0,male,"36,3",K,Non_Verified,Heterosexual,Dominant,Women,-10,before_458_days,25.7.2015,0,0:4,2.0,0.0,0.0,,unknown_risk
38745.0,male,"44,6",A,Non_Verified,Heterosexual,Dominant,Women,-10,before_13_days,25.11.2015,0,0:0,4.0,0.0,2.0,,unknown_risk
40148.0,male,"29,7",A,Non_Verified,Heterosexual,Submisive,Women,-10,before_132_days,14.2.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40648.0,male,"55,8",G,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_413_days,12.3.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40927.0,male,"29,2",A,Non_Verified,Heterosexual,Submisive,Nobody,-10,before_56_days,29.3.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
41515.0,male,"46,1",A,Non_Verified,bisexual,Switch,Nobody,-10,before_303_days,1.5.2016,0,0:33,0.0,0.0,3.0,,unknown_risk
47568.0,male,"26,7",H,Non_Verified,Heterosexual,Dominant,Nobody,-10,before_21_days,13.3.2017,0,0:0,0.0,0.0,1.0,,unknown_risk
4844.0,male,"45,2",L,Non_Verified,bisexual,Switch,Nobody,-10,before_1826_days,10.3.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
5691.0,male,"42,9",A,Non_Verified,Heterosexual,Dominant,Women,-10,before_1_days,1.7.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
7162.0,male,37,H,Non_Verified,Heterosexual,Switch,Women,-10,before_45_days,14.7.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
2812.0,male,"52,8",F,Non_Verified,Heterosexual,Dominant,Nobody,-9,before_31_days,29.4.2011,1,0:0,0.0,0.0,0.0,26134,unknown_risk
4948.0,female,"27,5",L,Non_Verified,bisexual,Submisive,Nobody,-9,before_726_days,24.3.2012,1,0:0,1.0,0.0,0.0,,unknown_risk
28884.0,male,"26,3",S,Non_Verified,Heterosexual,Dominant,Nobody,-8,before_199_days,9.8.2014,16,0:0,0.0,0.0,0.0,,unknown_risk
21638.0,female,"23,1",J,Non_Verified,bicurious,Submisive,Nobody,-7,before_21_days,4.10.2013,17,0:0,0.0,0.0,0.0,,unknown_risk
10952.0,male,34,H,Non_Verified,Heterosexual,Dominant,Women,-5,before_99_days,4.10.2012,1,0:0,0.0,0.0,0.0,,unknown_risk
14800.0,male,"43,2",L,Non_Verified,Heterosexual,Dominant,Women,-5,before_1546_days,29.1.2013,0,1:3,0.0,0.0,1.0,,unknown_risk
16906.0,female,"39,7",L,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,-5,before_877_days,6.4.2013,0,0:0,0.0,1.0,2.0,"2460,18559,6757,13686,7589,13139,323,14911,19898",unknown_risk
17287.0,male,57,K,Non_Verified,Heterosexual,Submisive,Men_and_Women,-5,before_722_days,20.4.2013,0,0:14,0.0,0.0,0.0,,unknown_risk
17684.0,male,"38,7",A,Non_Verified,bisexual,Switch,Nobody,-5,before_1449_days,6.5.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
17931.0,male,"23,9",J,Non_Verified,Heterosexual,Submisive,Women,-5,before_1143_days,14.5.2013,0,0:0,1.0,0.0,0.0,,unknown_risk
1899.0,male,"53,7",M,Non_Verified,Heterosexual,Dominant,Nobody,-5,before_1464_days,21.11.2010,0,0:36,1.0,0.0,0.0,,unknown_risk
20213.0,female,"34,2",A,Non_Verified,Heterosexual,Dominant,Nobody,-5,before_1357_days,6.8.2013,0,0:19,0.0,0.0,1.0,2214,unknown_risk
21389.0,male,"25,7",A,Non_Verified,Heterosexual,Dominant,Nobody,-5,before_186_days,23.9.2013,0,0:2,1.0,0.0,0.0,,unknown_risk
2313.0,male,"34,8",A,Non_Verified,Heterosexual,Dominant,Women,-5,before_1505_days,3.2.2011,2,3:21,0.0,0.0,1.0,,unknown_risk
24282.0,male,34,N,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_919_days,14.1.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
24542.0,female,"33,7",A,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_1190_days,24.1.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
25547.0,female,"38,7",A,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_347_days,15.3.2014,6,0:0,0.0,0.0,0.0,24179,unknown_risk
26023.0,male,"38,2",A,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_955_days,7.4.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
26050.0,female,"44,3",A,Non_Verified,bisexual,Submisive,Nobody,-5,before_1117_days,8.4.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
26508.0,male,40,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,-5,before_89_days,30.4.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
26807.0,male,"32,3",A,Non_Verified,Homosexual,Submisive,Nobody,-5,before_320_days,13.5.2014,0,0:0,5.0,0.0,0.0,,unknown_risk
28088.0,male,"36,6",L,Non_Verified,Heterosexual,Dominant,Women,-5,before_945_days,6.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28135.0,male,"36,3",H,Non_Verified,Heterosexual,Dominant,Women,-5,before_3_days,7.7.2014,0,0:4,0.0,0.0,0.0,,unknown_risk
31864.0,male,31,A,Non_Verified,bicurious,Submisive,Men_and_Women,-5,before_865_days,12.12.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
31923.0,male,"32,3",A,Non_Verified,Heterosexual,Switch,Women,-5,before_5_days,14.12.2014,0,0:0,0.0,0.0,2.0,,unknown_risk
33049.0,female,"37,3",C,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,-5,before_196_days,31.1.2015,0,0:0,0.0,0.0,0.0,,unknown_risk
34556.0,male,"31,2",A,Non_Verified,Homosexual,Submisive,Men,-5,before_1_days,8.4.2015,0,0:0,1.0,0.0,5.0,,unknown_risk
35290.0,female,"23,3",H,Non_Verified,bicurious,Submisive,Men_and_Women,-5,before_3_days,21.5.2015,0,0:0,0.0,0.0,2.0,"37938,38685",unknown_risk
39608.0,male,"46,8",A,Non_Verified,Heterosexual,Dominant,Women,-5,before_341_days,16.1.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
40353.0,male,"39,7",D,Non_Verified,Heterosexual,Dominant,Nobody,-5,before_238_days,24.2.2016,0,0:0,0.0,0.0,1.0,,unknown_risk
40763.0,male,"41,3",G,Non_Verified,Heterosexual,Dominant,Nobody,-5,before_387_days,19.3.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
41864.0,male,"38,3",C,Non_Verified,Heterosexual,Submisive,Women,-5,before_203_days,21.5.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
42450.0,male,"19,9",L,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_300_days,20.6.2016,0,0:0,0.0,0.0,0.0,,unknown_risk
4315.0,male,"30,4",A,Non_Verified,Heterosexual,Dominant,Men_and_Women,-5,before_1583_days,1.1.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
5105.0,male,"27,9",L,Non_Verified,Heterosexual,Switch,Women,-5,before_1566_days,12.4.2012,0,0:0,0.0,0.0,1.0,,unknown_risk
6378.0,male,"35,8",H,Non_Verified,Heterosexual,Submisive,Women,-5,before_266_days,5.7.2012,0,0:0,2.0,0.0,0.0,,unknown_risk
6461.0,male,"42,1",A,Non_Verified,Heterosexual,Dominant,Women,-5,before_564_days,6.7.2012,0,1:25,0.0,0.0,0.0,,unknown_risk
7355.0,male,"44,9",A,Non_Verified,Heterosexual,Submisive,Nobody,-5,before_851_days,17.7.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
9801.0,male,"42,7",A,Non_Verified,Heterosexual,Submisive,Women,-5,before_360_days,2.9.2012,1,0:28,0.0,0.0,0.0,,unknown_risk
43162.0,female,"20,2",O,Non_Verified,bicurious,Dominant,Men_and_Women,-4,before_14_days,29.7.2016,1,0:54,0.0,0.0,30.0,41907,unknown_risk
5095.0,male,"56,6",A,Non_Verified,Heterosexual,Dominant,Women,-2,before_1666_days,11.4.2012,0,0:4,0.0,0.0,1.0,,unknown_risk
9009.0,male,"39,8",E,Non_Verified,Heterosexual,Dominant,Women,-2,before_380_days,15.8.2012,3,0:15,0.0,0.0,0.0,,unknown_risk
40106.0,female,"26,2",E,Non_Verified,Heterosexual,Switch,Nobody,-1,before_1_days,12.2.2016,8,0:0,0.0,0.0,1.0,"19573,45230,18557",unknown_risk
19990.0,male,"36,8",E,Non_Verified,Heterosexual,Submisive,Women,0,before_62_days,28.7.2013,0,45:24,0.0,0.0,0.0,,No_risk
27813.0,male,"35,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_15_days,24.6.2014,0,3:20,0.0,0.0,0.0,,No_risk
34759.0,male,"26,8",C,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,20.4.2015,0,38:24,0.0,0.0,0.0,42882,No_risk
34980.0,female,"31,3",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_725_days,4.5.2015,0,0:0,0.0,0.0,0.0,,No_risk
35266.0,male,"39,2",M,Non_Verified,Heterosexual,Switch,Women,0,before_11_days,20.5.2015,0,0:0,0.0,0.0,0.0,,No_risk
40412.0,male,"24,6",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_4_days,27.2.2016,0,0:0,0.0,0.0,0.0,,No_risk
46629.0,male,"24,6",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,25.1.2017,0,0:0,0.0,0.0,0.0,"46852,4314",No_risk
46681.0,male,"42,6",E,Non_Verified,Heterosexual,Switch,Women,0,before_30_days,28.1.2017,0,0:31,0.0,0.0,0.0,,No_risk
47917.0,male,"35,5",B,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,29.3.2017,0,0:25,0.0,0.0,0.0,,No_risk
6418.0,male,41,F,Non_Verified,Heterosexual,Submisive,Women,0,before_1_days,5.7.2012,34,4:50,2.0,0.0,0.0,,No_risk
881.0,male,"40,8",K,Non_Verified,Heterosexual,Switch,Women,0,before_1_days,2.5.2010,0,1:9,0.0,0.0,2.0,31757,No_risk
12262.0,male,"35,7",A,Non_Verified,Heterosexual,Submisive,Women,0,before_4_days,17.11.2012,0,0:0,0.0,0.0,0.0,,High_risk
12944.0,male,"41,1",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_1_days,11.12.2012,1,0:18,1.0,0.0,0.0,14888,High_risk
15172.0,male,"52,3",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_424_days,10.2.2013,0,0:0,0.0,0.0,0.0,,High_risk
22592.0,male,"35,2",B,Non_Verified,Heterosexual,Submisive,Women,0,before_1255_days,11.11.2013,0,0:0,0.0,0.0,0.0,,High_risk
48218.0,male,"43,4",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_1_days,12.4.2017,0,0:0,0.0,0.0,0.0,,High_risk
10001.0,male,"42,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1671_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10003.0,male,"47,4",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10006.0,male,"35,2",D,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_49_days,6.9.2012,0,0:1,0.0,0.0,0.0,,unknown_risk
10007.0,female,"28,6",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10009.0,male,"56,6",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10010.0,male,"47,4",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10012.0,male,"37,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1691_days,6.9.2012,0,1:25,0.0,0.0,0.0,,unknown_risk
10015.0,male,"59,2",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10016.0,male,"37,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
1002.0,male,"32,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2008_days,21.5.2010,0,0:0,0.0,0.0,0.0,,unknown_risk
10020.0,male,28,A,Non_Verified,bisexual,Switch,Nobody,0,before_1656_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10021.0,male,"48,2",N,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10023.0,male,"45,7",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_352_days,6.9.2012,0,0:6,0.0,0.0,0.0,,unknown_risk
10024.0,male,"33,1",E,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10025.0,male,57,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10027.0,male,"31,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10028.0,male,"34,3",A,Non_Verified,bicurious,Switch,Nobody,0,before_1696_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10030.0,male,"37,1",D,Non_Verified,Heterosexual,Dominant,Nobody,0,before_531_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
10033.0,male,"35,5",G,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,6.9.2012,0,61:12,0.0,0.0,0.0,20088,unknown_risk
10035.0,female,"41,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1690_days,6.9.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
